ticker,label,f5,f10,f20,peak,now,r20_at,dist_high_at
AXTI,avoid_wait,21.20833396911621,28.937498728434253,14.11458651224773,46.697918574015304,-5.437501271565759,81.68054451698994,0.0
BABA,extended,1.9053412801485425,2.5555761554472145,-3.8182335037842963,10.24497475769779,-9.216690850067799,10.4744346460667,-6.2052339131009715
BAC,noise,-0.1575414383518936,0.6301733046436775,,6.675859038055587,6.161189440502479,-4.817246603612868,-6.516936468846868
BAND,noise,4.458053484100777,13.839000599325747,38.60130136542461,54.6376497145707,45.446849090807696,164.41342368554106,0.0
BB,noise,11.469531814267997,14.336921176936679,84.94623361876339,85.30466476638226,66.4874567898365,57.183098553712576,-0.5347630854610319
BBAI,late_chase,-3.441297051109704,,,8.097167828627438,-12.75303860614516,29.31937548561403,0.0
BE,avoid_wait,-1.6352553288400018,-10.369325690969788,4.923084372894682,6.665739072182775,-12.150085069436367,113.80741825810183,-0.6471067177225787
BETA,extended,1.4876058591649421,-17.63085331416807,-0.11019536189550427,2.920114037382149,-3.3057872952082845,9.933369878332886,-0.6568190269661711
BIDU,late_chase,7.048868283837151,-3.8196139533864026,-4.118353678747722,7.048868283837151,-15.285581068030607,23.856923347741432,0.0
BIRD,avoid_wait,-13.312695486625604,-31.733748895191926,-35.29412068645064,0.0,-37.30649896564721,142.85713645492558,-61.97763316554876
BJ,noise,-12.490977295336748,-8.72926035995205,,0.6492887671219139,-5.585899450821974,3.7642996071567625,0.0
BKKT,extended,-2.42024492118601,6.4906506345868475,-1.87018782662558,35.533547722953095,-10.781083382398426,19.13499365987825,-4.91632056902831
BMNR,noise,0.0,-10.863633589311084,-27.727274461226024,4.636365717107593,-23.40908917513761,4.364326753432923,-5.619903457554287
BRUN,late_chase,,,,0.0,-22.230970216724877,100.31544456966226,-2.8061282331869886
BRZE,late_chase,-18.39405970547623,,,0.0,-18.39405970547623,19.991515698588724,0.0
BTC,building,4.155247892656599,4.5399619782806155,-0.8184143120275267,5.06520892758926,-21.70273407021067,7.014957950248246,-0.6083829575697308
BUG,noise,10.56822354319944,18.7839330137483,38.689833003096695,39.52225989134257,25.696708639613064,6.9272407028195815,0.0
BULZ,noise,-21.038301180769636,,,0.0,-21.038301180769636,57.58009609632939,0.0
BW,late_chase,6.557375891718276,3.913272221519537,,15.54733240497601,-16.023266829300663,3.673246078406467,0.0
BWXT,noise,,,,0.0,0.0,-8.580829057377247,-11.012141379490181
BXDC,noise,1.3985977920283998,2.097896688042611,,4.149181156143111,3.496503372138915,,0.0
